3e72c223549da1b9af5081e000a449b7	
7116441a725dc975583282c6ca64cbf4	1a94631d84defd7fc489b1078c7b0fb6
f52e4dbab108836f29dbe0178e7bab23	54207937be2c23fdc092e5e22790b580
d895492174a5a04184b3ae129cdbd7b2	6a5065bc37672383e07167cc4b94729f,0384989e15a044a4476f7ff58c9794c4
6bde71940a246231097f67d75e6e1026	1f6a215aabe1d419bf4e740dcb6c4193,963fd928842eb318b211d511b7af4b69
d7601509176850c170a849a0d6d0533b	31b2e15e7ab6026a3eb374f0bfb0582c,b53e439ab2f7c4685e5824b74a318710,21b93cb4f2970b5d45dadcf06ed25be8,03c8c78854b077b2c0d4b0babdc7ccf4,f4d8a4609a376612751e750b52f81972,2be4d5acd65cdef2b591530fc4483466,2e8131692c0fb111f41bcf3dbefcfee5,5318e92db178ead4d15d691162fcde9a,b840bcd58087d920c2b17b3e69fffe1b,13d9c1d5bdc5298be3868043fc62001e,d985957922d434a562dcab933428cf82,c3e1722c8b440c53862244a2c5131243,59d724c7a43e4e109450b05014a4c8b4,6ba85d76069358797ff066c129039fb9,a487f2221cefac7d60252682ac2cf590,a833e48f09cd486088549ac1dab5da67,09fdb3cfd64d7026ff063033f71401d5,41157f844682616eff029aeb46cb3419,69e84a84e4627804927ec736d7577b06,9a070e74474aaa7c4b2d841b0d2b5efd,afcdb0e1ea445caf2d5862241a2c8f2c,d5a4b9f9e04c9423f52fb13a9a775700,e04b9da098d46edae597f9182633dff5,76c720459a11353ca0b97f9ce20b7eb7,b745b8f314a5f6767f7066cec2f0fbb0,b1a66d5faf789ff683877847bac04bcc,3026176cda01525658a569698d98cb85,125cd3d922ad66c8f5af42fee91fccf2,b9d627d03f6f43e6b2cec5e4e706ff83,673d537e491b4dfc4a15c75f43c905a8,83b576057f6fe76478c393edef719e43,d9c448a191b62121d2aa1f2ebf1458c0,fa83c793ca1c49ef5935ef7805538292,a71d5e37e060109a01734eb3d720cfd0,439a0109e8bd5bddd9e60ac86e8fe6a4,0571d22297fab826fcaf21d6400c5f11,31f71eabe955e44c63d1b6101289ce04,9fcb871a449a63a0375d193b770a9459,c4a0d7b53cf83cf2e1c9e350a144ddf3,83fb3499ba5b0d7f962e619ea579f670,294ce4130e1d6677010fd76f627592cf
280907b7e3a00da4842811cc06e2d3f1	d4cddb404714d21fbd3cbb81da21adc3,d8340034e080a911d7497567a4e6f12e
03c3351169bc52f6a5601eb9c1bea502	
fe9c75b9aa260ddadda27e93877250b7	7b2c1597a58c8b34da10fe2933d04f42,ab600e040a7a1c6efeef14c1baf9e046,e39194e9fcefc2634d5a913b4b8cf982
13d8cbda260aa43329d9752d276365a1	d5ff29c186f227183aaf1863ad19b1cb
7e4f5054e8cb4c2ec9da6614ede408da	7ee4d814b7221649f0b8b111d8d59421,85d0c5fc4a873851abe143445327166d,7b753693c9ad9f00f640a7ac1d3c4a57,a78fd777e86bc61712c26142300f6bc7,e4764c8de8191b159d46f2c1ef316d68,576e1da89b03233b7cfdfcbe93ddd55d,d9a76a116671bfe506c13dea77d358b7,3435b6fde77915b170b8e1f5fbb3e5c1,6e0e8bf41d580e410489ff062a593fe0,3a2808d5228845397229f692f0953c11,18c71cb34472eb64e257414e8e8a7f91
721f1d1b9ef4ab213e009e6ae7dbddb5	9719c58af01803e122d79107889ea16c,0ae9f4f7ed6f22387f9a0ce8c6100bf3,2aa5dc1e0c58f0231402a1aad1c46c66,58a7c98d9799ffdc816dbab8f0dc684e,d7b67e333eaa2e20c1c2dadf79b50540,d83f25ff85b950c37afb282f3865925d,43db70dd14c318113ad2b209b8cff035,36979e77ea1146d29be7471a66663ceb,728e259d39574db4ff9b06015a4b2535,8347681f587e9ec4570de57ac1c8afcb,94c00059f822f9a7d4e8e8d003998005,2caa89ebb8c9b4f2b542e4172eba9a06,b62967e20f66cd64cecbc8656f844381,2004d22e952c01e040421457c6663ea8,0c58a9fb938ac86de0f4a7c9f8719e80,9a9eacb72c4fbedfc4ea177c71cfde52,176af0329db139a6ccc751352c96419a,528f00d4cfc40814402d0dc5ddc7d123,89e4e35fcfbfad8e89d0d86cbb2bc7fb,e11a2ae12efeaa2654f6c03f38d3c2bf,d4244fc5f9ab60f76facd1db82c6be83,7cf27cbe5a179b4ac854910c8979b4aa,ccbfa915612e620236028dae20a0fd71,e61f4888333e3132851423460e213348,f7965914f3a9b136dee3af57dc84277c,4cc05fc7220b436627ff01b9f7b92984,9b0f0f654344e997ac076d6b7cb8c4cd,a0952bd2b994a100c0a28a35735cec6b,3b7e85fb8edb98ef6f4a78ca93930e30,d0b720dc000e8492284ee61c71d8ed34,1b06728f507d1e9eb2a4751b4bcbc501,3b272d7d717ba2fc42596735e717ab78,73620176740faed5895a43b24f01f268,287e6a0e176cc26f2d00933117d3b0cd,875d4129dbcb14a30d4dfc32692f0edb,2443ef2369115d8c30967349f481c4cb,838e8363aebfeb3bf60aa5cc01068a23,de8f78de1ac46b423fc2a6a1b1620759,e8e0390c9611b5535ec3997e89107b3d,b62f3e38a8376b69411f0f8c3ce67038,bf3140d5a9235e9e92c5ba253abfa7a0,db0d6089724efabd9d57cbce63345714,0ff6a685045b413cc4264d5aa3745763,913c7dd39d77a132b2e513700bec4cd0,f142a32d5cbf5601c2b6dc609763dea6
