a8aa50f8463bdcbc4fe6c0635ae9b91d	c5cb499c61631cbee2ad172d4cb0c992,d1c6174a9a82233647e82807f8b78f08
d8340034e080a911d7497567a4e6f12e	
9fe26d507d179650e8d649da04f6c658	ffbb76c6b503e098da686b718b5d11a7
195efd4b7fc3fd5eb43c40c6610aadbf	
442d424e2b3c37613f56066bfed4873e	
c84e2e1fb3000300a97d82cb50c72daf	
7116441a725dc975583282c6ca64cbf4	1a94631d84defd7fc489b1078c7b0fb6
fde9066981d6dd4a026cbf9a5a768b10	
f52e4dbab108836f29dbe0178e7bab23	
d9f059128ae5115f9bd81a4f9252698f	f5e5b41fae7de25ef5cc1f7e41c158ff
4829d980febd6682461e9aa4bdf26d96	442e96245cfcaa6e597e3295dd4d7571,2438a6cdf3707f23834b825c19372f8a
8749ad9d59e7bd752893fa488213bd46	713f51fc65df6d36b21cdf712d4699f0
d895492174a5a04184b3ae129cdbd7b2	
6bde71940a246231097f67d75e6e1026	1f6a215aabe1d419bf4e740dcb6c4193
c502ea141cdc839b0a3a3046905964ed	c9ee8cbc14e64b50f03fcb3e2fd8496b,a229aa8a7653896905990d8702f183d5,69059e2d2a690f4f51bff90a6edf9d19,7ee707276dc2be21c7eeecf4112e98ef,fac80ca3fd6cab7802d94ffd05064115,7c1bb57e8cdd6c2d0866dedc420bc479,c78d72c451dfa6e079df32bb9881a89f,044500f9faaf85db78e1553fc135e4a7,f20d13e28dcb4d06b4ffc912e6f1a0f3,a0cdeec69d50934697b4f012fbdd6f78,cde34a82c236cf26fe8164b349f5e791,6ab4f99da291c443a10a5727eec80ec9,9f24ecb543a64b93937c61a705f8a115
4aebf52ac586116b4f6bfba6dbdf9e0d	6738e1d5b68723ef4b8f13c86cdf09e7
d7601509176850c170a849a0d6d0533b	31b2e15e7ab6026a3eb374f0bfb0582c,f4d8a4609a376612751e750b52f81972,2e8131692c0fb111f41bcf3dbefcfee5,5318e92db178ead4d15d691162fcde9a,d985957922d434a562dcab933428cf82,09fdb3cfd64d7026ff063033f71401d5,b1a66d5faf789ff683877847bac04bcc,3026176cda01525658a569698d98cb85,d9c448a191b62121d2aa1f2ebf1458c0,31f71eabe955e44c63d1b6101289ce04
991508dd29b323f4170f577d51e3969b	
716e5c0f5644bac6986ce50dc369b49b	
f34930e312158ef92de9a1e4011025c3	a5be3042c025861f3b69c87483f8f3bf,d288cd2d39379b81392535687f1709e1
280907b7e3a00da4842811cc06e2d3f1	d4cddb404714d21fbd3cbb81da21adc3
a84427f42e00d50118e80bbe617a6144	88a3096616d432252fec327b71526321,ed7787a7d83fa517cf4c4b7f1179a17f,e7f55239bd38263eb59756aa902f9f75,071bfc12c3cb33b8e176e4199c9de570,59ea324ede03ef466eaf25356f13f1f4,b065bbeebab1740edc6ca0bf2210af98,ee4c4773fd758b3651dd86ae06583fe2,9d8f6b0eadfdbbb6bcced0e7bf26c2d7,b167b6304927aa76ea8b08e8690d6772,7dee6b3cadc7a1ebf789aec9b4bee30c,7d426af7c066d6c30f1d669bffa3383f,b6d26ac557e928ee24da3d9a77f0979e
43a42d48ba428af2c0674dd7b7d0bfc7	deabe3666f2f3b94750922cea9648439
fe9c75b9aa260ddadda27e93877250b7	
e0759f2f6e7fa7ecc6a04142d993741d	1c5edc82cb5844583201bf56a7135cae,60e249353f7a071fad6b9ad06ec0152e,c8a6d368a83c6de785b5610c9df58655
7e655a0f80fe585094b11cd418158685	
db27aa81e465f18349e2bcfd03634ef9	a703682e8a7513986b4df92cad4a3193
b8ab89a92de7eaa692c09382ed1a28bf	
1784a5a0c81deecd884453d19973f17b	
f29eac416d4b003f878176c880cee43a	eb76da625516176121b965fd349e67cc,35e8160f12e81e833f6217f6b45f2122
7e4f5054e8cb4c2ec9da6614ede408da	7ee4d814b7221649f0b8b111d8d59421,85d0c5fc4a873851abe143445327166d,a78fd777e86bc61712c26142300f6bc7,e4764c8de8191b159d46f2c1ef316d68
721f1d1b9ef4ab213e009e6ae7dbddb5	9719c58af01803e122d79107889ea16c,2aa5dc1e0c58f0231402a1aad1c46c66,d7b67e333eaa2e20c1c2dadf79b50540,d83f25ff85b950c37afb282f3865925d,43db70dd14c318113ad2b209b8cff035,8347681f587e9ec4570de57ac1c8afcb,b62967e20f66cd64cecbc8656f844381,528f00d4cfc40814402d0dc5ddc7d123,89e4e35fcfbfad8e89d0d86cbb2bc7fb,d4244fc5f9ab60f76facd1db82c6be83,7cf27cbe5a179b4ac854910c8979b4aa,e61f4888333e3132851423460e213348,9b0f0f654344e997ac076d6b7cb8c4cd,a0952bd2b994a100c0a28a35735cec6b,3b7e85fb8edb98ef6f4a78ca93930e30,287e6a0e176cc26f2d00933117d3b0cd,875d4129dbcb14a30d4dfc32692f0edb,de8f78de1ac46b423fc2a6a1b1620759,bf3140d5a9235e9e92c5ba253abfa7a0,913c7dd39d77a132b2e513700bec4cd0,f142a32d5cbf5601c2b6dc609763dea6
e7d7b2c3c8cc217195d8f3a705006455	
bae5f096bcac7fc4ecb65ff1d0c67764	
37745a4d6effa089c7f04ace88c7e42b	e963b9456b3a8b400eb5d292176150cd,81721eb04b3bd62a0ba64c664b3e0aee
2443ef2369115d8c30967349f481c4cb	b62f3e38a8376b69411f0f8c3ce67038
29db236f0f5e261da4563d3c363c9c35	492b3a58078d2690620d33602926ab3a
c0e454e78d4a830ac58cd4126032c17e	
c048bffd4c0f1740bd8f4989a8dcb8db	
b704ac561f3881f78a1d55282b5fe8f3	
cedb933f137a0a754dc42c3195947376	
21b93cb4f2970b5d45dadcf06ed25be8	afcdb0e1ea445caf2d5862241a2c8f2c,fa83c793ca1c49ef5935ef7805538292
7ddcd9b410d354d078ed33d12eb21371	b21ebd29c6ca010322df990ff210bff0,f7bf34289f485d8f46c9a1fa9a309f03
b7ff0139832ed8906b1a8d39c6c1a032	e2f4242b045af67c67aacf4dcc8f857d,308942264daeb82dc4b2b28dd94c8fde,362c1c744d1a264980ab7bc9d4501ae9,bb6990fb738bfa1f3392c6408b0a5cce,139ce47614f235dc8724fabdd66dd7b2,1f78458986a7b0f3555de3e6540f1a72,bb4faadc40c33b73d0027eba4c5221c2,c5db59d31bbdfadf50483527a91aa1a0,7faf2826f57c452f80fcd68e0ac94d7d,f13d91a07dd2365e6d8e64f3b542e11d
7c5b5cca0d58b1952da0787fc8a32879	
38e793c6aa5f49d859576cd8130b685e	7653ea24dcbae5743c586109a6aaa2e5
0b8805efff9b9a6688484da4d49b19f9	
510c9bd2395d6c54b78c6df9c981702a	faf0ca9aafbd13fc3187314b61693000
6cf9ebb9b100a99a26596ccc15aa1a57	
80fc0177fed61643f6a9ba0acbe2b5f3	655b995d70c21e19171be75cc77a365d,6502543c937d5627f15409e500d5329f,4afa13886efaed90389064e68fe7429a,e69bec79861fcd222872e1a8583ade0c,db80e4c48d9373959d1a6db1073b4b0a,5aba55479779dc0ccf68654c8ede51cd,f25790f5e9245257aed48c34f50be54c,0dd0b4661c3c30ec1cb4e05acd1bbde2,b76a0d8b52e423db9761fecda9c4aa21,bff9c3c2fcb961e2da8f8d01869dcbd2,e1fa47f1fee0f78ae98844f18c5242a5,2670e7bfa1ddeaaa54c3aae9763bdd6b,4fb51d94c9a283c53a18acb37c88c9e3,dc8eda2af7ad598c28a7135de882c367,9ab23012939f3fb03234d65b2c39e107,26f5a370bb3ae4d52187eff8074139b2,e9dd72fb111c2bd79d479b06d27dba87,ad95dc0f06b778a4dcad5ee4c569592f,8833302e0293fe075a96d552cd47848c
c155af6e15610e606ccebc01331882d0	
52fb2559777bb39e8fb1dbdba0adbd11	
34bb330d1009376abedc36bd6d1157e2	
21c56ced12c22537041b4992fb71a2c7	
a3cfdf39c5e2da4760b30167f52c34ba	8eaea812dfb2eed7665d6a79a4d4af31
a698b698c6a963e2be871d4ff16a3b1c	90d830c5624350c4543032f420e6fbd9
